zipcode,price,sqft_living,bedrooms,
98155,337000,2240,4,
98092,324900,2080,3,
98040,821000,2760,3,
98038,500000,3000,4,
98136,885000,3310,4,
98077,360000,1630,4,
98034,304000,900,3,
98118,376000,880,2,
98008,425000,1620,4,
98112,1180000,1610,3,
98166,187000,1730,3,
98105,710000,1640,2,
98033,585000,1840,3,
98006,1400000,4700,5,
98004,1980000,4500,4,
98001,250000,1780,3,
98006,950000,3800,4,
98075,725000,2980,3,
98034,505000,2780,4,
98106,90000,560,1,
98118,400000,2060,4,
98177,407000,1140,3,
98105,651000,1890,3,
98155,485000,2090,3,
98022,460000,3460,4,
98126,369000,1320,2,
98070,355000,1240,2,
98118,155000,810,2,
98112,1000000,1880,3,
98058,419625,2680,4,
98133,435000,2040,3,
98056,379000,2180,4,
98038,293000,1870,4,
98006,592100,2310,4,
98011,362000,1120,3,
98178,227000,1340,3,
98011,335500,1260,3,
98010,213000,1200,3,
98042,338000,2400,5,
98002,163500,940,3,
98178,199988,860,2,
98105,1190000,2390,3,
98042,320000,3130,4,
98125,450000,3550,6,
98038,249900,1470,2,
98058,223000,910,2,
98055,631000,2630,4,
98055,350000,1780,4,
98065,279000,1430,3,
98058,310000,2730,5,
98198,185000,900,2,
98070,445000,1740,3,
98031,365000,2905,4,
98146,333500,2230,3,
98177,385000,1680,3,
98006,345000,1240,3,
98116,1260000,3230,3,
98027,440000,2560,4,
98065,444500,2600,3,
98070,340000,1200,4,
98117,680000,1660,4,
98033,420000,1140,3,
98092,438500,3050,3,
98168,109500,800,2,
98133,461000,1700,4,
98040,968000,2630,4,
98106,355000,1960,3,
98058,249000,1180,3,
98058,256500,1960,5,
98004,1810000,4250,5,
98023,269000,1950,3,
98112,1350000,3600,4,
98040,885000,2060,3,
98034,455000,1640,3,
98119,980000,2730,4,
98126,412500,1530,3,
98029,740000,3060,4,
98199,1300000,2860,4,
98103,326000,1030,2,
98074,568500,2460,4,
98056,620000,2500,4,
98106,283000,1830,3,
98105,875000,2820,6,
98115,1310000,3750,4,
98092,289950,2070,3,
98031,252500,1780,3,
98056,376000,2200,4,
98074,635700,3240,4,
98075,710000,2880,4,
98177,440000,1570,3,
98056,439000,3180,3,
98052,455000,1310,2,
98058,225000,910,2,
98058,250000,1460,3,
98027,585000,3410,4,
98105,685000,2720,3,
98177,420000,2280,5,
98144,245000,670,2,
98055,275000,1480,4,
98023,270000,2330,3,
98115,767250,2170,4,
98166,229000,1760,3,
98106,400000,1240,3,
98136,2200000,5210,5,
98033,665000,2800,5,
98077,500000,2060,4,
98010,355500,2360,5,
98042,369000,2370,4,
98125,338500,720,2,
98118,256000,950,3,
98045,470000,1980,3,
98177,675000,2540,3,
98042,369950,2760,4,
98065,615000,2950,5,
98006,1200000,3640,5,
98112,950000,2150,3,
98112,799500,2760,4,
98168,187000,840,2,
98074,598000,2890,5,
98155,429950,2060,3,
98059,347950,1700,5,
98053,851000,3560,3,
98146,205000,1210,3,
98092,225000,1590,3,
98075,705000,2620,4,
98059,535000,3190,5,
98022,222500,1450,3,
98106,313500,1270,2,
98011,632000,2730,3,
98155,467000,1840,3,
98030,339000,1970,3,
98075,712000,3200,3,
98028,335000,1060,3,
98116,470000,1740,3,
98052,367000,810,3,
98065,440500,2460,3,
98058,305000,2100,4,
98117,635000,1530,3,
98119,1020000,1670,3,
98103,342000,1175,2,
98030,283000,2130,3,
98022,430000,2470,4,
98001,245000,1700,4,
98038,355500,2600,3,
98115,395000,1460,3,
98032,324900,2010,4,
98116,660000,1320,3,
98058,570000,3150,3,
98052,552321,1960,3,
98004,1100000,2050,2,
98001,237000,1800,3,
98136,402000,1210,2,
98027,470000,1830,3,
98155,395900,1880,3,
98103,442000,860,2,
98077,795000,2890,4,
98003,190500,1390,3,
98027,808000,3340,4,
98133,500000,2040,4,
98075,775000,3010,4,
98133,300000,2110,5,
98133,496000,2110,5,
98038,448000,2510,4,
98070,645000,2770,2,
98136,464600,1120,3,
98122,590000,1530,3,
98118,399000,1800,3,
98118,305000,1030,2,
98034,478000,1210,3,
98014,598800,1090,1,
98155,430000,1790,4,
98118,433000,1550,4,
98058,420000,2400,4,
98070,585000,2470,4,
98055,255000,1170,3,
98059,305000,1120,3,
98117,396000,1040,4,
98023,347500,2460,4,
98027,900000,3690,4,
98077,425000,1960,3,
98045,429000,1920,3,
98199,540000,1670,3,
98024,324950,1340,3,
98112,1050000,2610,3,
98003,221000,1540,4,
98125,405000,1640,3,
98004,1150000,2100,3,
98008,588000,1930,4,
98001,234950,1430,3,
98144,580000,2430,4,
98006,637000,2460,5,
98199,704000,2490,4,
98168,210000,880,2,
98117,772000,2110,4,
98117,763000,1850,4,
98030,213500,2060,2,
98155,255000,1360,2,
98033,423500,2000,3,
98177,520000,1810,3,
98075,550000,2230,3,
98116,795000,1820,3,
98072,495000,2740,4,
98058,455000,2710,4,
98032,85000,910,2,
98055,239000,1980,4,
98023,184900,1040,3,
98058,386000,2810,4,
98133,415000,2000,4,
98118,387000,1530,3,
98112,2140000,5110,6,
98166,685000,3133,4,
98168,340000,2020,4,
98118,422000,750,2,
98011,442000,1980,3,
98168,280000,1200,3,
98033,1150000,3580,5,
98022,279000,2010,3,
98103,569000,1730,4,
98008,1360000,5960,5,
98032,209950,860,2,
98177,468000,1370,3,
98198,237100,1360,3,
98003,336000,2530,4,
98144,500000,1680,4,
98055,290000,1580,3,
98117,1190000,3890,7,
98126,365000,1600,5,
98092,146300,1200,3,
98005,554000,1760,3,
98034,424000,1670,3,
98027,1350000,4640,4,
98115,508500,1800,4,
98042,244500,1210,3,
98055,206000,1280,2,
98177,643500,1650,3,
98133,372500,1590,4,
98107,630000,1900,5,
98029,418000,1500,2,
98030,425000,2689,4,
98027,800000,3250,4,
98168,208000,960,2,
98075,476000,1650,3,
98023,277500,1690,3,
98027,478000,2790,3,
98122,890000,2310,4,
98199,450000,1790,3,
98003,205000,1230,3,
98115,665000,1620,3,
98133,518000,2440,4,
98033,465000,2100,4,
98092,330000,3040,3,
98056,449400,2490,4,
98053,829000,2690,3,
98034,450000,2190,4,
98059,310000,1490,3,
98072,615000,2530,3,
98103,605000,2060,3,
98027,437500,1970,3,
98117,545000,1400,3,
98052,770000,3680,3,
98052,600000,3000,5,
98103,560000,1440,3,
98077,1920000,7730,5,
98117,457000,1170,3,
98117,585000,1770,2,
98027,560000,1860,3,
98116,345000,770,2,
98108,550000,3820,4,
98038,589950,3190,4,
98059,327000,1320,3,
98070,800000,1730,2,
98014,150000,1010,3,
98107,425000,1140,2,
98034,350000,860,3,
98045,273000,1540,3,
98040,750000,2160,4,
98031,240000,1450,3,
98023,400000,1830,3,
98023,230000,1630,3,
98031,372000,2500,4,
98133,459500,1470,3,
98056,582000,2380,3,
98034,465000,2170,4,
98058,386000,2120,3,
98007,546000,1530,3,
98001,278000,2710,3,
98065,540000,2860,3,
98065,529000,2800,4,
98177,554000,1120,4,
98001,210000,1730,3,
98032,225000,1010,2,
98074,561600,2350,4,
98002,300000,2860,6,
98199,1650000,4285,4,
98074,1020000,4060,4,
98001,150000,1310,3,
98136,400950,2320,2,
98074,620000,2210,4,
98166,449000,2090,4,
98115,630000,2240,4,
98133,336000,1180,2,
98092,299950,1560,4,
98133,352500,1970,4,
98055,150000,840,2,
98055,175000,840,2,
98023,305000,1830,3,
98033,2570000,4475,4,
98117,607500,1800,3,
98117,505000,1250,2,
98198,280500,2440,3,
98058,610000,2910,3,
98042,381000,3060,5,
98077,482000,2230,5,
98034,379950,1270,3,
98039,2500000,4300,4,
98053,425000,1580,3,
98053,580000,2570,4,
98004,605000,860,2,
98126,194000,820,1,
98074,546200,2090,4,
98040,1400000,3560,4,
98059,315000,1860,3,
98116,465000,900,3,
98010,330000,1160,2,
98052,795000,3100,4,
98058,265000,2300,4,
98117,1300000,3110,4,
98146,126500,1130,3,
98052,760000,2920,4,
98112,540000,1230,2,
98028,446000,2190,5,
98019,170000,850,1,
98034,379000,1500,3,
98105,1400000,4620,9,
98075,800000,3150,4,
98042,260000,1300,3,
98040,820000,3160,5,
98092,449950,2070,3,
98034,392000,1790,3,
98075,465000,1650,3,
98052,449950,2070,4,
98103,520000,1580,3,
98008,546800,2170,4,
98004,825000,2220,4,
98155,337000,1440,3,
98117,333000,720,2,
98116,380000,1120,2,
98003,280000,1970,3,
98022,202000,1420,3,
98075,585000,2250,4,
98056,435000,2630,4,
98053,1200000,4740,4,
98144,364000,1280,2,
98115,300000,1260,3,
98053,558000,1930,2,
98055,199950,1048,1,
98006,515000,1640,3,
98136,590000,2380,4,
98005,813500,2530,4,
98033,725000,2700,4,
98074,490000,2330,3,
98022,277000,2160,3,
98010,325000,1470,4,
98033,649800,2280,4,
98122,425000,1280,3,
98117,460000,850,2,
98074,750000,4610,3,
98177,469000,2690,5,
98117,566000,2440,4,
98059,407500,1930,3,
98125,353500,800,2,
98059,524000,2430,3,
98010,264950,1990,4,
98011,547500,2550,3,
98038,264500,1370,3,
98008,507500,2020,3,
98116,560000,1560,3,
98072,995000,5610,5,
98122,835000,3560,6,
98108,440000,2120,3,
98199,1020000,2920,3,
98178,300000,1340,2,
98117,125000,1230,3,
98118,986000,2840,4,
98178,315000,2080,4,
98031,320000,2070,4,
98059,972000,4010,4,
98040,760000,2190,3,
98168,265000,1730,4,
98126,355000,1250,2,
98106,300000,1300,3,
98034,474950,2080,5,
98014,470000,2180,4,
98033,437500,1630,3,
98117,520000,1840,2,
98198,237600,1370,2,
98198,162950,950,2,
98024,457000,1690,3,
98006,635000,1780,3,
98118,735000,2840,4,
98034,910000,2000,2,
98126,346500,1570,3,
98074,655000,2370,4,
98024,425000,1610,3,
98002,137000,1300,3,
98011,557500,2620,3,
98010,415000,3060,4,
98007,830000,2780,5,
98077,949000,4270,4,
98052,420000,1310,3,
98125,353000,1100,2,
98019,560000,1480,3,
98107,445700,1270,3,
98118,226000,1270,4,
98056,358000,890,3,
98006,501000,1480,3,
98155,609000,3240,4,
98092,734950,4280,4,
98007,725000,3210,5,
98072,350500,1870,3,
98112,610000,3990,5,
98115,605125,1160,2,
98004,1390000,2940,4,
98053,550000,1850,3,
98136,335000,1060,2,
98034,397000,1100,3,
98010,240000,1190,3,
98003,240000,1030,3,
98011,262500,1140,2,
98103,440000,2260,3,
98014,160000,1140,3,
98112,427000,1860,4,
98053,920000,4080,4,
98119,2300000,3280,4,
98077,480000,2870,4,
98052,615000,2300,4,
98199,736500,2230,3,
98116,542500,1920,3,
98056,191000,700,2,
98074,730000,2740,4,
98122,1230000,3440,5,
98042,129000,650,1,
98058,284000,1500,3,
98074,645000,2490,3,
98023,218000,1330,3,
98034,675000,3190,4,
98115,575000,1590,3,
98133,225000,830,2,
98033,626000,1810,3,
98168,499950,2910,4,
98155,405000,2180,4,
98092,152500,1090,3,
98031,325000,2160,4,
98033,475300,2110,3,
98126,485000,2180,3,
98122,720000,2100,3,
98133,465000,1410,3,
98115,489000,1020,3,
98004,3100000,5090,5,
98031,288000,2090,3,
98022,225000,1350,3,
98146,499000,2650,3,
98027,632000,3520,5,
98052,580000,2040,3,
98122,730000,2340,4,
98031,325000,1770,4,
98056,421000,1100,3,
98059,316000,1490,3,
98117,415000,1460,2,
98053,401000,1350,3,
98032,229950,1030,3,
98008,539950,1820,3,
98106,335000,1170,3,
98065,339000,1450,3,
98133,414950,2200,4,
98004,650000,1610,4,
98014,445000,2690,3,
98023,295000,1850,3,
98119,975000,2250,4,
98055,296500,1580,3,
98077,440000,2030,4,
98034,420000,1890,5,
98092,302000,2140,3,
98058,350000,1770,4,
98022,667000,3320,3,
98103,645000,1640,3,
98056,430000,1820,4,
98126,413000,1410,4,
98033,420000,1240,3,
98052,495000,1780,3,
98039,2190000,4240,4,
98075,965000,3570,4,
98133,500000,1900,4,
98119,636100,1010,3,
98029,720000,2870,4,
98003,298000,1620,3,
98117,409000,1480,2,
98042,370000,2650,4,
98023,230000,1410,5,
98155,290000,1360,3,
98023,420000,2930,4,
98027,917000,3500,4,
98199,957000,3160,5,
98074,482000,1710,3,
98045,488000,2180,3,
98006,760369,2870,5,
98168,170000,1500,2,
98006,625000,2120,3,
98034,357000,1590,3,
98074,583000,1830,3,
98168,173250,1210,3,
98133,414050,1590,4,
98116,400000,1050,3,
98074,537000,1550,3,
98034,465000,2070,4,
98056,425000,1740,3,
98052,445000,1700,4,
98023,179950,1200,2,
98003,275000,1710,3,
98001,190000,1840,4,
98118,385000,1900,3,
98024,303000,2300,4,
98058,165000,970,3,
98107,600000,1270,2,
98027,710000,3130,3,
98074,875000,4230,5,
98010,269950,1480,3,
98052,838000,3310,4,
98102,670500,1590,4,
98155,420000,1690,4,
98030,370000,1690,3,
98133,360000,1500,3,
98034,562500,2320,4,
98198,360500,3300,3,
98027,389999,1445,3,
98027,450000,1890,4,
98003,247500,1760,4,
98146,208000,1050,3,
98034,455000,1980,3,
98177,379400,2120,4,
98065,190000,760,3,
98053,326188,1300,3,
98106,168000,1160,2,
98038,314000,2340,4,
98027,630000,2710,4,
98008,550000,1440,3,
98074,530000,1980,4,
98033,637500,1680,3,
98126,400000,1390,3,
98125,700000,3100,5,
98022,272000,1680,3,
98065,600000,2710,4,
98136,450600,840,2,
98136,550000,2090,3,
98022,225000,1120,3,
98042,132825,1210,3,
98042,219950,1210,3,
98115,580000,1940,5,
98053,568000,1930,3,
98028,406000,1270,3,
98117,469000,1680,3,
98056,415000,2090,3,
98006,390000,1000,3,
98003,251000,1350,3,
98126,750000,3280,3,
98122,845000,2390,4,
98059,350000,1860,3,
98133,322000,1380,3,
98011,664500,3070,4,
98109,988000,2190,3,
98103,625000,1990,2,
98006,675000,930,2,
98027,503000,2070,3,
98166,431000,2170,4,
98031,250000,1910,3,
98031,268500,2100,4,
98177,1070000,3560,6,
98058,295000,2290,4,
98040,780000,2130,3,
98031,354000,2160,3,
98133,305000,860,2,
98052,733000,2880,5,
98004,640000,2100,4,
98040,840000,2360,4,
98105,1480000,3680,5,
98177,525000,1560,3,
98052,625000,1680,4,
98122,350000,1380,3,
98103,650000,2610,4,
98126,435000,870,2,
98006,660000,1210,3,
98053,350000,1150,3,
98106,435000,3110,3,
98023,375900,2550,6,
98003,272000,2430,3,
98023,233000,1460,3,
98116,500000,1330,4,
98155,540000,2040,4,
98052,712000,2375,3,
98059,425000,2480,4,
98168,242000,1580,3,
98011,515000,2740,5,
98056,415000,1920,4,
98003,375000,2200,3,
98001,182500,910,3,
98198,310000,1860,3,
98136,360000,1510,3,
98053,889000,3920,4,
98117,450500,1330,2,
98030,342000,1964,4,
98177,413000,1520,3,
98075,960000,3720,5,
98155,180000,770,2,
98074,770000,3210,4,
98010,224400,1070,3,
98188,280000,1430,3,
98027,500000,1670,3,
98166,153000,710,2,
98133,385000,1920,3,
98177,325000,750,2,
98002,315000,2210,4,
98030,294999,1660,4,
98001,175000,1910,3,
98001,299000,1910,3,
98168,146000,780,2,
98133,290000,1650,3,
98199,1780000,3230,3,
98118,367500,810,2,
98019,535000,2750,4,
98014,334999,1650,3,
98199,655000,1960,3,
98040,1300000,2790,4,
98011,480000,2230,4,
98126,465000,1280,3,
98058,297950,1240,3,
98122,590000,1860,3,
98107,805000,2410,4,
98023,204250,1960,3,
98029,500000,1710,3,
98042,490000,3480,4,
98004,2500000,3480,4,
98070,750000,2960,3,
98155,405000,2670,4,
98056,209995,700,2,
98075,680000,2830,4,
98125,355000,1120,3,
98168,280000,1310,2,
98028,385000,1710,3,
98006,505000,2200,4,
98003,429900,3310,4,
98034,560000,2280,4,
98042,231000,1640,3,
98106,135000,750,2,
98107,800000,3520,4,
98059,420000,2720,3,
98034,360000,1660,3,
98029,642000,2560,4,
98052,379950,1080,3,
98005,745000,2050,3,
98144,630000,2670,4,
98031,250000,1730,3,
98072,275000,990,3,
98118,435000,3560,6,
98146,175000,700,2,
98107,560000,1880,4,
98034,325000,1870,4,
98112,1190000,2500,3,
98031,399950,2570,3,
98059,752000,2940,4,
98072,1200000,3930,4,
98028,400000,2150,4,
98108,240000,1330,3,
98075,640000,3220,5,
98056,564450,2710,3,
98027,300000,1630,3,
98042,286000,1680,3,
98053,531800,1930,3,
98034,502000,2140,4,
98040,993500,4070,4,
98006,450000,1350,3,
98024,997950,4270,4,
98126,526000,1320,3,
98166,335000,2100,3,
98168,187250,710,2,
98115,735000,2350,3,
98125,425000,1180,3,
98038,110000,1250,3,
98059,305000,1490,3,
98055,212000,1000,3,
98040,1380000,4050,5,
98030,298950,2300,5,
98033,525000,1330,3,
98075,707000,3200,4,
98006,695000,2590,3,
98006,796500,2590,3,
98034,420000,2030,4,
98005,625000,2700,5,
98005,620000,1670,3,
98039,1450000,3090,5,
98077,549950,2650,5,
98056,275000,1440,4,
98177,705000,2820,3,
98001,197000,1690,3,
98031,265000,1420,3,
98166,297000,1790,4,
98042,207500,1320,3,
98133,410000,1509,3,
98031,268000,1610,3,
98022,330000,1550,4,
98177,417500,1160,3,
98006,760000,2500,4,
98119,499000,1540,3,
98027,620000,1910,4,
98030,315000,2340,3,
98033,624950,2060,3,
98027,525000,1960,3,
98034,300000,1150,2,
98023,299900,2330,4,
98030,299000,2210,3,
98039,1880000,3260,4,
98002,265000,1900,4,
98065,280000,1610,2,
98042,124740,1340,3,
98033,1090000,3170,3,
98112,1970000,4440,8,
98168,219000,1370,4,
98116,569950,1420,5,
98168,212500,1030,2,
98005,680000,1820,3,
98112,1460000,2650,4,
98034,300000,910,3,
98119,629950,1680,3,
98045,349900,1550,2,
98075,690000,2780,4,
98033,1450000,4070,5,
98040,1290000,3240,3,
98045,696000,3650,4,
98053,650000,2180,3,
98074,640000,2480,3,
98038,499950,3180,5,
98042,490000,3630,4,
98027,685000,3160,5,
98146,387500,1370,4,
98116,401750,1070,2,
98038,254950,2180,4,
98027,500000,2420,4,
98052,856500,3290,4,
98115,552000,1430,3,
98034,506500,1890,4,
98029,500000,1760,3,
98168,280000,2230,4,
98045,308000,1630,3,
98029,613500,2350,3,
98010,255000,1550,3,
98014,545000,3550,3,
98075,620000,2720,4,
98126,450000,1740,3,
98031,279000,1840,4,
98027,625000,2010,3,
98042,274950,1670,3,
98126,423000,1820,3,
98028,350000,720,2,
98001,305000,2370,4,
98198,368000,2120,3,
98023,232000,1290,3,
98108,250000,1800,4,
98058,220000,1230,3,
98107,435000,1380,3,
98126,350000,740,2,
98058,206325,1720,5,
98058,339000,1720,5,
98059,399000,2100,4,
98199,529000,1210,2,
98075,640000,2210,4,
98117,735000,2470,4,
98125,378000,2760,5,
98144,775000,2540,3,
98112,2250000,5150,3,
98103,1350000,3420,4,
98034,380000,2270,4,
98034,624900,2270,4,
98029,379770,1470,3,
98077,340000,1280,3,
98059,515500,2830,4,
98115,600000,1970,4,
98019,400000,1390,1,
98155,364000,1020,4,
98059,440000,2250,4,
98125,285000,800,2,
98112,669000,1560,3,
98125,475000,2100,4,
98103,747000,990,2,
98126,317000,1060,3,
98125,390000,1270,2,
98107,1070000,2740,4,
98107,1210000,2470,4,
98117,580000,1970,3,
98006,518000,2070,4,
98042,147500,1010,3,
98006,555000,2220,4,
98109,427500,1090,2,
98177,1740000,4310,3,
98042,265950,1490,3,
98133,247500,700,2,
98146,244000,1450,4,
98029,578550,2120,3,
98029,451000,1670,4,
98053,489000,1810,2,
98014,190000,710,2,
98072,475000,2540,3,
98103,485000,1420,3,
98027,530000,2440,3,
98030,379000,2570,4,
98004,1630000,3090,5,
98112,739000,2050,3,
98042,189950,920,3,
98029,637500,2320,4,
98177,2230000,3450,3,
98023,209950,1660,3,
98125,460000,1130,3,
98065,543500,2550,4,
98038,376000,2420,4,
98029,430000,1470,3,
98166,515000,2030,4,
98117,580000,2310,7,
98027,600000,3370,5,
98052,476800,1900,3,
98105,815000,1940,3,
98065,455600,2420,3,
98059,270000,1010,3,
98119,1200000,2710,5,
98119,525000,1340,2,
98198,242000,1310,3,
98029,715000,2650,4,
98065,475000,1890,3,
98058,370000,2580,4,
98053,788600,3500,4,
98032,160000,1040,2,
98014,800000,1930,5,
98029,520000,2190,4,
98136,725000,1530,3,
98118,335000,1480,4,
98075,919000,3620,4,
98092,425000,3370,3,
98155,420000,2100,5,
98072,905000,3370,4,
98118,435000,2240,2,
98053,438000,1650,3,
98052,725000,2630,4,
98105,840000,2330,4,
98052,425500,1970,3,
98034,853505,2820,3,
98010,398000,590,2,
98065,418500,2060,3,
98109,826000,1890,3,
98075,742000,2810,4,
98055,180000,1470,4,
98023,286000,2190,4,
98053,421200,1440,3,
98038,390000,2480,3,
98006,739000,2780,4,
98027,499900,2180,4,
98155,670000,3340,3,
98112,842500,2560,3,
98070,492500,1600,2,
98118,836500,2230,3,
98199,334000,900,2,
98042,179900,1010,3,
98103,563000,1580,3,
98038,310000,1890,3,
98133,335000,2160,4,
98133,499950,2160,4,
98103,658500,1410,2,
98125,297000,1430,2,
98105,725000,2380,6,
98074,780000,2206,3,
98125,252500,1030,3,
98102,330000,1070,3,
98011,525000,2320,3,
98074,365000,1270,2,
98116,500000,2570,4,
98042,179950,920,3,
98045,440000,1790,3,
98146,145000,480,1,
98030,331000,2483,4,
98103,780000,2140,3,
98103,855000,1900,3,
98003,225000,1650,3,
98003,199000,1510,3,
98075,550000,2910,3,
98109,1430000,4960,4,
98115,805000,2710,3,
98042,261000,1810,3,
98052,347000,940,3,
98034,390000,1600,3,
98011,436000,2640,4,
98004,1800000,3890,5,
98107,557000,1630,3,
98032,135000,830,3,
98019,425000,1800,3,
98040,648752,2060,3,
98004,1390000,4040,4,
98033,630100,1910,4,
98014,739000,2800,4,
98133,269000,1320,3,
98056,250000,1220,3,
98065,475000,3100,5,
98117,290000,550,1,
98002,219000,1080,3,
98117,416000,880,2,
98188,179000,720,2,
98003,302000,2030,4,
98033,565000,2040,4,
98031,281700,1570,3,
98103,480000,1500,2,
98027,775000,3180,4,
98155,375000,1260,3,
98045,345000,1390,3,
98055,300000,2850,3,
98058,364950,2070,4,
98056,410000,2650,3,
98023,231000,1220,3,
98056,445000,1630,3,
98004,530000,1785,2,
98144,353500,1260,3,
98003,209950,1380,3,
98118,650000,2330,3,
98126,325000,840,2,
98030,257000,1730,3,
98042,337000,2230,4,
98029,541000,1790,3,
98074,577500,2280,3,
98136,560000,2430,3,
98102,979700,3730,5,
98008,750000,2230,5,
98102,407500,770,2,
98115,530000,1814,4,
98002,235000,1920,4,
98117,715000,1860,4,
98008,795000,2750,5,
98023,465000,1930,4,
98001,287600,1950,3,
98007,630000,2470,6,
98011,445000,1630,3,
98072,490000,2110,4,
98136,565000,1490,3,
98106,330000,1740,3,
98178,463000,1900,4,
98040,1870000,4510,5,
98002,219500,1090,3,
98125,622200,1720,3,
98103,474800,1400,2,
98133,465000,2090,4,
98177,389950,1580,3,
98052,650000,2620,4,
98144,395000,1500,3,
98031,304500,2030,4,
98155,307000,1020,3,
98038,485000,1540,3,
98004,1560000,3910,5,
98006,650500,3920,5,
98040,960000,3180,4,
98006,710000,2330,3,
98146,540000,2600,3,
98115,601000,1950,4,
98055,463828,3250,5,
98166,293000,1130,4,
98053,597500,2620,3,
98045,240000,1120,2,
98014,284000,1800,3,
98028,440000,2180,4,
98106,340000,1960,3,
98106,363000,1960,3,
98144,270000,1150,2,
98042,365000,2800,4,
98103,428000,1310,3,
98053,600000,2340,3,
98033,405000,1430,3,
98003,339900,2340,4,
